Date,Open,High,Low,Close,Volume
2020-01-25,139.83624816256147,229.27246643313623,101.51995599104015,152.65919805387512,48721848
2020-01-26,109.10774568205295,239.6464380407331,101.2890613266891,176.77793025072725,17732902
2020-01-27,196.76559481240128,190.41670212385753,141.73642823058785,156.25774284638368,35102474
2020-01-28,187.86824118100634,240.11672733204506,143.42055693089014,116.75424066520253,34575831
2020-01-29,101.03030534674043,223.0957551739158,137.94365276548015,150.92343916081953,49770848
2020-01-30,113.95845395818931,241.48688769244725,88.6298407474164,120.23264248813766,16763705
2020-01-31,168.07580851954935,228.14355843629892,102.90509467619236,174.10721534466347,15505392
2020-02-01,172.85458707627566,204.35341292000186,111.69915713177002,190.26164514735922,31075331
2020-02-02,185.29774550858934,179.09004120815075,110.75761759650474,150.2248580905201,35876292
2020-02-03,159.72041576097817,182.01007766572286,143.33479346664618,158.41329895962224,19333124
2020-02-04,193.80036077347438,213.8452397012759,116.69333788468359,126.29947898289956,36908212
2020-02-05,184.54869398211008,189.0521507603486,99.31439002178247,195.0608689270529,22270633
2020-02-06,108.86757636530132,182.03332126295345,147.88207078542624,182.92377163269109,19245499
2020-02-07,153.98748801132143,198.21619095224165,89.1491102151967,167.51185165164708,25768301
2020-02-08,140.02502364941566,164.46783796548672,95.56844833512496,183.79386814478198,5352183
2020-02-09,178.31713906909664,203.43208375675317,149.93025893460742,135.53495326802516,47281979
2020-02-10,115.83572602515883,197.96146673416047,90.25743549873945,193.8017487942662,37438325
2020-02-11,131.09623963399548,248.0710790494545,99.68732773262074,171.6159086307692,29701075
2020-02-12,146.03762769010774,190.21786663644514,112.91310077664357,195.42454605649976,44143837
2020-02-13,131.2449536827288,227.35661431359657,114.60919146327498,107.00838223942532,2645222
2020-02-14,170.80094191797193,169.44850954226774,80.79663622970446,149.40640694721282,15563357
2020-02-15,124.60957982146195,218.57290858590238,112.83135024416256,132.3827599245632,41641345
2020-02-16,142.90240102129096,226.73591731487008,123.66447100999368,147.23664945316273,44831843
2020-02-17,129.76136301187321,222.63072314707404,146.16208014071975,122.87555170241583,23209884
2020-02-18,152.16198557623173,220.65421648580215,138.81127852617598,186.47017257531536,18639637
2020-02-19,126.76405101481132,206.36036989248186,92.67391431075805,113.5175981598488,39942328
2020-02-20,164.31453170735628,174.73272915630972,118.98934468422057,121.92723158349686,14594027
2020-02-21,123.49590553276947,172.12885904850094,99.37408085664111,102.12140895055879,31707891
2020-02-22,112.78335118609257,193.54370023187346,142.82805847520953,163.83094999600635,6865876
2020-02-23,176.2257652831431,188.4194663407347,125.42989766693685,172.80243564867794,3455493
2020-02-24,113.66235839294252,179.46596238281916,130.9501802143135,152.88217217222027,49711836
2020-02-25,166.60627882020896,223.46809665693556,93.44582661422818,175.1928080384008,43668535
2020-02-26,133.45037011257398,219.2348590058558,120.35399987409787,138.19525705014692,37708478
2020-02-27,190.8330097802106,228.6356392070387,86.09028274394096,174.44212531700842,38209154
2020-02-28,154.7990017739026,213.75447130847976,94.36944172990185,166.83368950498573,7733115
2020-02-29,157.45215757691477,212.76306842745288,131.53856263331963,117.66622900445955,47360002
2020-03-01,102.1400249288551,200.845591011353,138.8477216371877,165.3265807647627,45661697
2020-03-02,101.45764495838068,164.64650838707962,80.48045068937928,133.37118446320218,35663688
2020-03-03,196.40246965559868,244.74951142933014,94.22032715754649,179.05689010765087,45268926
2020-03-04,190.7126099974269,168.61782228425685,137.63586467869197,185.1350304012127,18809181
2020-03-05,132.3258715909152,180.74195740433868,108.22032641279685,158.29596189025978,19384226
2020-03-06,140.1391873875338,151.56426985682063,120.95695612139073,193.62408487753072,32481118
2020-03-07,124.94401940646641,243.35202453573746,113.90652870010382,185.8819524758038,5637334
2020-03-08,132.04043269853176,229.2022489216265,119.13484621934984,171.95847874135166,30382989
2020-03-09,144.96630779135384,249.28088145287103,81.41090018904539,131.957199544519,46170247
2020-03-10,136.47864044657697,217.2722639617844,145.36146156928515,133.8795232245541,19599506
2020-03-11,190.3822352574394,205.896472056213,98.16651863729277,150.72753787762514,10034262
2020-03-12,133.6771088641223,238.07264433290567,99.96769560644023,171.2311713925596,9114460
2020-03-13,129.13133930108995,245.04927991565182,88.44945990710372,181.16972297682867,12948180
2020-03-14,195.96951293620072,185.4724144428516,114.75831561109331,116.3758321909159,21265025
2020-03-15,194.23239558887332,166.59588531724242,121.74637385488329,175.49382360293333,36773792
2020-03-16,123.57001690318337,225.59339985390787,106.3146649769806,173.41812228498614,43478787
2020-03-17,197.28590905672183,224.87755209446686,122.2022497240792,178.77849893496037,49000228
2020-03-18,106.15525639425107,196.6081958233897,132.95060672386535,180.3596833988864,13297325
2020-03-19,171.7055933859246,181.3111990861471,106.76529790970805,140.07364853167667,38744117
2020-03-20,151.344937746784,221.76791239416343,84.08995994512853,152.78969337623772,21023413
2020-03-21,139.55378583199098,214.2879751187889,116.53242621995682,155.16858221522645,34628616
2020-03-22,194.8722215687547,159.77459409778285,122.54212892908174,125.02282584416585,44159786
2020-03-23,163.88445971087813,233.14045162531374,119.77913022773805,110.17306452698709,44286536
2020-03-24,142.59048131721107,151.25061278229455,124.8028863413216,110.46019482765554,12783324
2020-03-25,139.85629407110025,161.127447339646,112.24048849214557,180.56794755549055,44797779
2020-03-26,154.84346844633706,234.65051643308396,110.17234936684872,154.91836471554706,27943129
2020-03-27,194.41669235121066,239.2337328313534,121.14499127076994,144.84915480663858,25304532
2020-03-28,137.88747690304206,246.74608670906696,148.71121080747923,176.20715266544198,15423985
2020-03-29,152.5260446031189,237.7356108928403,115.20250184664782,104.79283683371999,47759311
2020-03-30,155.02663828885127,234.36240242679384,143.31503453034514,166.66326662058464,29533172
2020-03-31,188.9539722376067,223.47131093120421,84.21954128484059,128.19634209108705,48721628
2020-04-01,182.36418430593852,229.41099482603477,82.00516157871174,122.2934473175561,18863105
2020-04-02,199.31222285983716,246.39899962717433,109.85425279218151,163.74164084941657,36298076
2020-04-03,127.27334053158295,189.6397640577395,100.59657904017828,144.68442899448,10111580
2020-04-04,151.7730182337443,171.26437337117983,125.10140593662861,109.83026688443465,16976774
2020-04-05,114.89074107508098,199.6505892943598,100.13192338056396,108.37402315610886,45846881
2020-04-06,167.42335808218016,198.28921499606082,149.24653302110232,160.58748371088834,27028001
2020-04-07,197.3077111416852,226.28150029895403,93.71271125732922,153.23405916324867,43183534
2020-04-08,155.35658497526435,165.11399419607747,136.6112482710383,162.83923596270228,33369887
2020-04-09,196.65877533435872,241.6233227643234,120.85969097860252,197.08137474865532,17421642
2020-04-10,149.47094953167976,152.14765764034095,105.01437956609288,136.65613966166273,41675566
2020-04-11,128.51964986278261,229.89530340756937,118.94496896959504,139.61404954904378,27368278
2020-04-12,169.4064571278521,161.660937356948,120.79547474663013,104.59351792244506,4977922
2020-04-13,109.16633759115496,172.84495987790854,104.66986963552196,158.4666578743354,35972366
2020-04-14,117.95473373203916,212.15453190298504,106.89961805373835,132.849993498226,8201965
2020-04-15,118.6610028177301,228.32252248862738,130.4325824857832,132.73221658140025,42801479
2020-04-16,103.61454358538555,207.96660821818608,98.9787544601702,146.53526450478842,32950478
2020-04-17,106.6051742995926,237.15270415304445,109.86310472586086,191.6060705953957,8808618
2020-04-18,188.73653948303925,177.97190368778655,107.2755054321147,106.19878291813973,16574337
2020-04-19,113.10044755995699,163.1123386834551,80.82089844090154,101.29448541724726,32035721
2020-04-20,144.99580612114903,205.3044091924586,105.29209566820379,166.4161730655624,46004079
2020-04-21,100.84336684479531,179.85816285171677,131.24836800656513,137.22130063601617,2792798
2020-04-22,199.56926583417675,217.3449583993118,145.49587167855492,102.78926824911002,40246543
2020-04-23,130.12876839447085,234.12632164577454,124.98103502887211,158.72734596832893,42076150
2020-04-24,114.10448966780092,245.725093338801,118.5425008487836,166.33699868466226,22842294
2020-04-25,152.4164942858832,236.22079249427816,90.91127248786464,135.086499408939,43622256
2020-04-26,121.36245929538994,162.3864746924762,149.53288469850153,115.89153036660261,12725734
2020-04-27,154.55718079213568,185.71818908716676,88.9788615959755,119.67950312149917,7514137
2020-04-28,184.99501321541766,174.78106687889627,106.784442641265,145.7991159202486,7003291
2020-04-29,112.42573614836414,189.26473662913315,90.8662446731355,167.05040037011028,2386391
2020-04-30,169.1286230952307,154.00918710133635,149.50610212657182,110.90313885674502,5770065
2020-05-01,137.43681734302925,223.5970539184769,129.34066390318293,120.908884013336,34171159
2020-05-02,161.01574002335516,166.839769456483,111.34849787250211,173.90508648275588,47835940
2020-05-03,137.9304009988241,240.0173377056753,93.88910142129387,102.88187327100844,47629761
2020-05-04,104.67467297186299,190.0751220518018,96.6752986343562,176.90572446218204,25936048
2020-05-05,126.533320960053,199.00277906316657,143.77243658975772,184.99562361127462,31457127
2020-05-06,178.31889160523735,246.91950132720598,107.75882538746582,195.49186067708246,37297856
2020-05-07,141.16863258780486,216.65821064919714,136.09412565736457,115.39208737245775,48914971
2020-05-08,153.32183553308388,173.94875887072723,104.95115607848638,154.90506729961578,33775780
2020-05-09,173.4017346638391,178.52524082217224,132.69845992892706,143.19144895732933,47119135
2020-05-10,175.34351383995374,191.7886595714404,84.35688335112765,112.75533597633292,41235794
2020-05-11,147.50045843303775,220.75171466112187,81.3978189072973,154.7324259451532,6221352
2020-05-12,167.9727262816217,174.15508292493433,83.62186925157467,176.53185931827508,17116002
2020-05-13,136.16349509486884,195.69985544643438,139.59828447099488,123.53761393644301,33021733
2020-05-14,171.54499552773012,156.29649571976105,113.31937517077742,138.6870676743596,21929420
2020-05-15,173.0484486243573,175.11884070668114,92.47236251320224,169.34070361308721,19645221
2020-05-16,115.201915198028,224.78496820342198,86.32584417612885,194.6593642117449,18949241
2020-05-17,110.87656084162225,188.48942152103535,92.40972099061763,189.01953711591807,47381339
2020-05-18,136.36693762623756,164.4906526490396,127.43877895155231,186.54698394485382,35937342
2020-05-19,146.75937928852676,248.40850840919106,145.49550438192017,170.5310582601612,6125486
2020-05-20,114.93407814191372,243.36724002732825,114.86769354179957,175.59837646269284,32577777
2020-05-21,194.68731405950155,236.7558485479787,118.6031872057671,181.90897209744608,46543514
2020-05-22,133.4467912452681,241.16918137859636,128.9476810467817,192.4470966744011,44142354
2020-05-23,199.15463774631593,249.81234678705786,139.88924267577255,149.7468244036038,5095508
2020-05-24,199.75575719954185,229.0131087917119,108.22463237710937,170.45828328556343,49056015
2020-05-25,164.34077565205553,202.31294251626684,129.54264956058847,126.67495920898054,24185349
2020-05-26,119.24057941824663,200.77584799294402,91.05051694677644,116.7341153675917,41959928
2020-05-27,197.45293622635182,207.50099088203115,91.1991026189117,122.21781939580264,13785109
2020-05-28,156.71602113254883,171.03915337123377,123.44303407797277,165.93351288613275,23848572
2020-05-29,126.06280949974436,204.12395809556918,127.08308215528811,127.47343167740522,41992129
2020-05-30,171.43824082115827,200.59529935466895,114.40359839374577,192.0419863766503,7912514
2020-05-31,110.06974808757566,210.3021239905552,136.3778575254878,111.88323059921964,5050332
2020-06-01,124.86089059840546,182.56455500305006,122.79774711926994,173.458579722268,27896653
2020-06-02,161.4752280842982,210.7424660439958,102.10503004337322,179.42131967026643,33478903
2020-06-03,189.14944407755263,152.94579816949064,108.93989452113969,139.97557820193248,17370556
2020-06-04,160.43672338235487,213.9858803321677,141.8454072117461,157.7974135397357,29675831
2020-06-05,146.6192144305274,248.618425575755,145.20002561538774,190.51797379667136,26890061
2020-06-06,112.23668563883604,173.84015661805333,101.38670282159936,155.0502748585842,26766379
2020-06-07,144.4206688715674,210.31005781166868,143.27736869699524,127.14432909255453,12184346
2020-06-08,194.2714408611442,159.64293395420026,124.38926764073472,152.28750084896615,42992016
2020-06-09,143.54058868113913,185.4107178260328,102.32432129465545,128.0698889050876,29221896
2020-06-10,173.20252611736117,220.8207542592233,131.4112925478929,169.87610215546786,9773565
2020-06-11,119.06714279337417,185.71548487864112,122.35233477478585,130.8227984828877,15433823
2020-06-12,171.13109794958552,230.5439067311434,81.99572357008937,148.9908150747225,30401096
2020-06-13,100.31710525432673,238.91613356459814,133.9990411304312,141.57098062479048,19869404
2020-06-14,131.2670857464459,229.6477651703081,89.61121670430792,168.5714088079322,21867665
2020-06-15,193.53115191440867,200.84608318812965,86.8505349724376,175.65520941832904,1861891
2020-06-16,156.35735577721664,234.13044000282207,149.16044767897193,174.6794812497403,29941250
2020-06-17,109.74488470229359,209.40522825355936,82.08120324781036,184.39915563822512,43822613
2020-06-18,147.04920765357363,214.72287674170045,140.0814323266894,119.64217033429567,14747102
2020-06-19,124.63848512013253,203.40999994189357,133.28177013546133,109.44918318408442,27838356
2020-06-20,196.25247635727567,166.22658601713246,82.98878962445738,164.85076674536992,34268626
2020-06-21,103.9504547540441,187.08581750190098,149.4543427039754,149.32167654322285,11633398
2020-06-22,198.06344462566457,244.94503690278873,93.21637269533862,149.23333918495982,9501755
2020-06-23,105.7275722414,172.9394755048083,103.73186350184548,175.6391105999898,45461373
2020-06-24,120.04240595430204,217.5986123445195,80.72359245952288,134.40087161932342,18001700
2020-06-25,147.58672092239,193.60273330989838,144.9184172084072,173.44651754418382,32368933
2020-06-26,147.61297715336872,171.48034959099306,122.62059346002647,116.65356192349539,4684294
2020-06-27,156.8562055241454,166.3170870090153,120.58214527854302,159.73680231161953,2857261
2020-06-28,108.98646923756812,165.42876434471304,117.82134996141787,144.6166087521649,42245365
2020-06-29,158.89516525991394,189.13424290669673,104.52475529263072,152.035570075262,32465384
2020-06-30,193.0764398615312,188.11208049234213,93.12727039071959,102.08057808535841,10123822
2020-07-01,142.62319234832313,163.2215225422304,144.0094176277443,102.86979112039121,10930231
2020-07-02,100.82029026024422,161.05807054051877,86.78012532414242,137.92878625723546,20363616
2020-07-03,168.07648999697346,208.67708722995943,107.42226133534756,121.04879178682715,4095217
2020-07-04,107.11257841130204,242.8340325505538,100.57324708123183,180.23935327166862,29096653
2020-07-05,197.35370483146852,192.36280815745326,99.81019256540401,128.7277595655806,13420952
2020-07-06,138.95527862542505,205.3656267211427,85.78616955321301,127.881580710676,13629557
2020-07-07,176.5586745584425,168.89857000857052,146.23732195391074,170.74478802098724,46207528
2020-07-08,122.76412239303684,228.3710598715797,97.7245203138043,179.57102890053642,28446666
2020-07-09,164.792349581084,240.92412843640795,139.74716723919212,196.77432649992235,31211328
2020-07-10,162.63116564965205,150.84337226673463,100.85818939676332,169.98124098603103,14843842
2020-07-11,145.1301750942063,210.14503758624113,138.74952730490455,134.3934572114735,49944553
2020-07-12,107.89840007310843,153.05060468616662,101.47691341471658,180.98221119352394,38074629
2020-07-13,136.11342286588513,150.35803397270308,93.56338707363584,135.2302452045796,14335715
2020-07-14,137.0319614769483,183.60438476695404,90.36938516058129,103.7472937001475,33422865
2020-07-15,153.23094666996954,203.2945537296679,136.97099517069083,117.48517074832368,27712964
2020-07-16,166.91215420708994,174.9734513550533,123.61383304074116,198.7553160307341,24822271
2020-07-17,103.54131557432802,231.3226805954045,101.7244801653303,144.37519746235012,3558514
2020-07-18,196.07124474558046,219.10784424457984,129.77041477698907,129.89137760661936,9014488
2020-07-19,180.51131410174708,228.68064652500328,110.54633787568164,190.45354044246295,10897628
2020-07-20,138.9528517279439,205.6834068819581,90.01897969995551,119.07910117375033,8062902
2020-07-21,126.37576403458772,151.62721697499458,90.09406109498234,111.39032854435735,18661060
2020-07-22,100.55059845479802,244.24590406869694,145.9529759072211,128.46397602479524,27055322
2020-07-23,135.13316168383108,164.61292322803993,129.68873942635318,138.39833845094606,1644385
2020-07-24,100.12205845252927,158.63461402662,107.96776708143682,149.17270545047307,29813814
2020-07-25,117.68167589664422,173.98404125389675,93.8055938180076,166.06295123917,21143745
2020-07-26,117.73751239755416,181.28184659150634,149.70501890451538,109.56095415875208,39480775
2020-07-27,154.50482457169153,240.05162456522552,112.86925090404728,179.3776117395937,41290135
2020-07-28,156.47682718995645,162.94715313846973,80.42918915986732,173.68627096246655,42713707
2020-07-29,189.32295305919962,161.14906946590907,132.61615194594202,104.30859468346236,48803076
2020-07-30,186.79903838367713,220.40529356013383,131.71267057583765,158.9455447987187,49153394
2020-07-31,109.40020873874036,204.8801332521563,101.46029523081093,163.4265601054413,5456900
2020-08-01,197.14085092411085,155.32776178607153,144.53132211268382,103.84185978111941,32409749
2020-08-02,122.90787329381033,201.80168518810146,92.80756526366108,196.36054313404222,19187280
2020-08-03,182.9179627231349,232.83810998654752,99.01282707019298,171.97007226887123,8533826
2020-08-04,156.24124667142334,200.53084167886044,126.11325679302769,150.1813099980054,40394447
2020-08-05,124.60987761923013,247.36996039324083,119.81890599177922,132.65173585981262,28648702
2020-08-06,170.5136311038379,160.78826799315016,133.37518126932144,118.34253416275328,9654330
2020-08-07,112.3499946378103,158.11298339454788,119.14469330974362,144.70632924125619,41907339
2020-08-08,125.27489353329618,190.4463970948653,96.75971272677234,144.06989392017437,19816372
2020-08-09,163.98880990763706,227.8089113497333,121.5068521329967,107.32111707196295,24587622
2020-08-10,136.22649298109883,188.065478542229,87.09367687913772,123.09129949768462,49492602
2020-08-11,197.21404834393314,185.52952044302037,102.59520431710625,116.83124525017091,24204175
2020-08-12,192.48574811139986,214.56488775531,116.20994945545709,192.2212939845524,23796776
2020-08-13,149.660938957623,213.89019887384185,104.02762344106704,109.13741192791448,34482585
2020-08-14,101.07540655702878,215.71605468985695,124.96937030321477,139.64773371513226,12735467
2020-08-15,108.03274204106079,245.7882961086127,92.37597966918797,156.91321642627216,1346675
2020-08-16,166.7040006980998,166.80225856045118,99.54714650240686,184.63521837375106,15704999
2020-08-17,128.88744382175727,169.80175517616385,121.93254093861873,117.74865771774702,26401034
2020-08-18,198.30657587692514,181.48003319687209,106.85648043487411,161.36584175567555,32695360
2020-08-19,184.26446725522007,240.079791410993,84.63647647543809,107.16991654768411,21657985
2020-08-20,182.02736352821776,176.96466488712122,122.94476809880732,143.4563282469031,27548495
2020-08-21,140.24075276185818,241.63537070854284,120.7308332805624,186.30087910969934,14316247
2020-08-22,122.02986869823346,238.05852857426257,138.62797209242638,152.4258845041289,25637151
2020-08-23,110.32154310958752,170.5739019299197,142.661769406983,190.9041686741158,4695915
2020-08-24,132.49400973703615,215.02920369200598,112.67675140659594,143.2082903969622,40568050
2020-08-25,171.13092519007472,170.80154680573256,123.66622888260183,141.43508279324286,35844350
2020-08-26,140.59488928394268,155.8142995211285,117.46799645803829,106.59408614819759,5935291
2020-08-27,185.39868747646398,168.00268218939038,113.86436891293928,161.35863991085535,16520980
2020-08-28,130.81797638730353,190.43082486137885,93.7891526384326,117.4537831072416,18655750
2020-08-29,118.63127909766897,236.44479191585805,131.1300582537537,183.27979605099952,23445363
2020-08-30,136.41141641556004,196.6610929288399,88.08340100706303,171.09018372660685,7598299
2020-08-31,197.16813113887045,156.19547641424373,111.0714092398319,119.58887524985667,9849994
2020-09-01,167.58954460230632,248.69263624339433,127.42701607709992,145.99837943767915,23920436
2020-09-02,195.25409458421288,158.17973713796846,81.61145263294972,172.19066395818356,19530676
2020-09-03,162.80821486048328,202.38641993433953,107.08223221645613,194.2299759773527,13350208
2020-09-04,176.30207780010159,178.47790175052444,87.2944920866147,175.55202083996406,32140754
2020-09-05,197.80663962811872,207.48965294681648,130.93228091441043,161.32336011827599,20808474
2020-09-06,159.27010012965854,155.89180634399804,136.26733553514362,102.33201316631592,30292065
2020-09-07,128.12303247347575,197.47710332909327,97.02417798407384,142.52792273684673,38941028
2020-09-08,135.48991051966954,232.08187187252832,120.65498622312964,104.4794912605886,33862714
2020-09-09,166.37670644822447,167.67178918884917,133.63209563543535,127.30756435012259,24872726
2020-09-10,176.94356505479934,218.45520597458665,95.58312729898985,108.17963965448975,15114562
2020-09-11,152.39865660458344,178.70958867240137,138.94474962222517,193.83230637415403,18261429
2020-09-12,199.7684183847439,179.70543668760033,129.49669736622474,132.30758710782266,47958429
2020-09-13,155.97230356843616,157.58526757006987,97.31774949187808,142.6007365190311,26105172
2020-09-14,140.40956358912027,208.61287715520018,100.144049347889,124.90751476216758,49460979
2020-09-15,183.87522381883056,244.4141385938882,119.71465430625155,159.4653970081402,12766318
2020-09-16,155.6649816426548,184.6046658530044,101.58579256550591,131.77036755447855,1919097
2020-09-17,187.6175267917135,178.03307663015465,110.50468479030002,147.68996433885417,33547730
2020-09-18,143.6114653627899,185.2471197852585,149.78772660209228,189.43672623140094,4617510
2020-09-19,151.14268704114247,247.39369078684877,97.57706967920346,133.91434772527302,19637811
2020-09-20,123.71317659702817,209.53044534481708,83.02303366183412,184.4921544846295,44064054
2020-09-21,179.58228859611899,189.98428238877545,113.00941085430361,122.9218341449016,8714229
2020-09-22,112.227112528877,179.64218953406825,134.1226301814051,116.81631185950103,42299591
2020-09-23,159.18805328881368,214.75525080939448,111.13120926716685,199.3887590257189,23999130
2020-09-24,120.45231753745033,197.81827919830948,143.66962360428482,112.97592235102238,42088795
2020-09-25,130.8560763426225,235.21018760903644,91.62605699295324,150.25161049677746,9169204
2020-09-26,115.8263482725773,163.25654890675838,139.49254536060798,188.26098051871884,43827377
2020-09-27,129.21151842560158,173.55400871249188,102.43452984214761,199.17730867930794,6992020
2020-09-28,154.72917539977294,239.44563504115013,104.62057216754798,105.35451507586194,41540858
2020-09-29,114.21609267939405,230.46566857180386,137.43916674139453,103.53823995865498,41276948
2020-09-30,164.45984170477786,186.99947372862647,103.16968662474031,177.95060780151218,37615710
2020-10-01,167.51021844334718,232.54536630562745,100.20831975210046,198.9798095803101,3228647
2020-10-02,151.0975487625853,165.10164942749915,106.55269143107105,190.76250366390366,29483406
2020-10-03,107.61059426614479,206.45060626305929,81.30896638999445,186.071091985645,47552000
2020-10-04,120.88167377974519,204.24787891579604,102.36412980662864,183.11191506857023,47437402
2020-10-05,166.75158099385965,194.3847974190973,147.50899183576058,106.21310081273411,34296177
2020-10-06,151.29747563917843,248.54690900192878,125.92217081887787,100.79825065632127,17042123
2020-10-07,159.68793182481392,244.77089024328643,120.61554372485216,198.82392835800718,39708192
2020-10-08,164.9886456646933,235.7510140760637,145.5364492339255,102.17544256714416,20467039
2020-10-09,190.32917742189437,172.40857988569672,120.59062299747431,100.30479124575027,9182620
2020-10-10,177.688197520166,188.84339311848876,127.63166197238829,158.2605674858911,16457171
2020-10-11,102.64057255620415,159.18288227207688,101.9184487613846,137.3840087822643,19661417
2020-10-12,176.3732631780233,227.99418184332524,132.4899711347236,148.86763518446224,44836855
2020-10-13,191.13759156121083,237.8024414286544,92.80236385413043,155.02617518321924,34177889
2020-10-14,141.49323567765003,230.16356065825636,143.7612495458357,187.50366952039323,31235097
2020-10-15,108.30899107709894,173.24867004599616,130.7119906738277,130.43046392774932,31166244
2020-10-16,126.3191312287637,170.47724056184626,138.94771989335416,153.07020068866348,3449961
2020-10-17,118.05125562576069,176.87191954364718,84.83879199819776,132.78261017716613,20492274
2020-10-18,177.34065165244897,232.06966294762663,86.83483949213348,168.4847221020117,23749567
2020-10-19,138.83769438022043,180.41688613368248,143.18198141308616,146.01131440108952,8120789
2020-10-20,132.09653699548707,207.2002862556194,113.05428020449396,149.10983340796872,28787156
2020-10-21,184.4582459600157,235.05871336748964,96.38123855963438,193.45593060160317,15702553
2020-10-22,180.7087668733348,221.16369137509298,105.70934687253302,163.04836016241217,28901846
2020-10-23,156.7922856291102,197.8400620912705,92.00976168516539,113.93788996071208,12162970
2020-10-24,167.50791752317596,195.59515875409397,134.58782920825826,185.81467335329455,7207675
2020-10-25,137.66612681740918,165.98777477318555,144.1505233125768,113.32340564699214,4941424
2020-10-26,132.43135610912293,214.74028216983467,85.09803188146665,123.62679151868505,10962606
2020-10-27,135.06680927645112,241.95558530031332,102.93798722341293,143.09356383158777,14287729
2020-10-28,190.0588742888005,200.92493612392295,133.7093181421869,147.27044930963777,26515651
2020-10-29,130.3786137882955,200.83584875204863,141.67668349320252,102.34439841230082,20220374
2020-10-30,163.88278463626736,188.81412731150613,88.17195975919957,110.37107864313043,21493737
2020-10-31,179.3500822428,246.251720544492,95.83261516445249,129.63896145868932,44828236
2020-11-01,147.30469414825401,200.33300736615777,144.78445729110038,131.10083849669311,21860859
2020-11-02,157.00012331978883,161.25584368802828,106.56631508945466,170.47538058244473,7184700
2020-11-03,114.09622994559267,193.5969014276891,130.0582516922662,119.92830176111406,37712175
2020-11-04,103.86094887146845,176.49363899316683,97.13637363794756,170.11306732244282,22648572
2020-11-05,104.82321782327332,175.29807422857195,104.73420798729848,199.37655331096067,26690733
2020-11-06,137.03875901077035,154.670909915928,117.56024686204664,103.81388435068443,37257286
2020-11-07,173.5166008437099,240.06150925616268,132.16042137621204,133.33446612121938,28125424
2020-11-08,114.9011810133184,217.57618370973535,90.33601568673517,126.85493636343828,22775693
2020-11-09,149.41757476375642,199.62188278086052,115.41535403909677,158.75456164526364,42126432
2020-11-10,174.74207266161082,223.5740961722484,114.4171521740981,132.73619008293792,5236181
2020-11-11,176.20583186555817,168.93990669316744,114.67300966704369,196.79912711287398,45894156
2020-11-12,151.37415407070583,173.0591484313849,93.9745845715378,141.60804210224126,34776478
2020-11-13,166.054975358994,175.32402898765483,141.34025443367943,183.08530765671668,23841525
2020-11-14,120.44676392603901,221.83621187790482,96.6789301007017,152.74271833352805,42688591
2020-11-15,148.76023562164917,165.00529221914945,92.42611916241708,139.38990080251182,25239365
2020-11-16,127.91662700737996,189.90993766727308,111.99079877194575,138.0831516772154,36773225
2020-11-17,121.89205745885621,204.54229094363137,86.26185233152997,150.75567454655084,13505162
2020-11-18,156.96911310651748,242.27721165899214,109.24663273507214,154.4111450948862,31267380
2020-11-19,172.8348815844679,248.9244555676912,139.61810240749585,174.56381602411386,1004032
2020-11-20,180.65447298279955,231.59118229562526,82.99243197901555,185.2672317890245,41431947
